year,state,county,fmd,error,FIPS
2018,texas,Brewster,11%,11-12%,48043
2018,texas,Brazos,12%,12-12%,48041
2018,texas,Brazoria,10%,10-10%,48039
2018,texas,Bowie,12%,12-12%,48037
2018,texas,Bosque,11%,11-12%,48035
2018,texas,Borden,9%,9-9%,48033
2018,texas,Blanco,11%,10-11%,48031
2018,texas,Bexar,11%,11-12%,48029
2018,texas,Bell,11%,11-12%,48027
2018,texas,Bee,11%,11-11%,48025
2018,texas,Baylor,12%,11-12%,48023
2018,texas,Bastrop,11%,11-12%,48021
2018,texas,Bandera,11%,11-11%,48019
2018,texas,Bailey,13%,13-13%,48017
2018,texas,Austin,11%,11-11%,48015
2018,texas,Atascosa,11%,11-11%,48013
2018,texas,Armstrong,10%,9-10%,48011
2018,texas,Archer,10%,10-11%,48009
2018,texas,Aransas,12%,12-12%,48007
2018,texas,Angelina,13%,12-13%,48005
2018,texas,Andrews,10%,10-10%,48003
2018,texas,Anderson,11%,11-12%,48001
2018,tennessee,Wilson,12%,11-12%,47189
2018,tennessee,Williamson,11%,10-11%,47187
2018,tennessee,White,14%,14-15%,47185
2018,tennessee,Weakley,14%,14-15%,47183
2018,tennessee,Wayne,14%,14-15%,47181
2018,tennessee,Washington,14%,13-14%,47179
2018,tennessee,Warren,15%,14-15%,47177
2018,tennessee,Van Buren,14%,14-15%,47175
2018,tennessee,Union,15%,14-15%,47173
2018,tennessee,Unicoi,15%,14-15%,47171
2018,tennessee,Trousdale,13%,13-14%,47169
2018,tennessee,Tipton,13%,13-13%,47167
2018,tennessee,Sumner,12%,12-13%,47165
2018,tennessee,Sullivan,14%,14-15%,47163
2018,tennessee,Stewart,13%,13-14%,47161
2018,tennessee,Smith,14%,13-14%,47159
2018,tennessee,Shelby,14%,14-14%,47157
2018,tennessee,Sevier,14%,13-14%,47155
2018,tennessee,Sequatchie,14%,13-14%,47153
2018,tennessee,Scott,16%,15-16%,47151
2018,tennessee,Rutherford,12%,12-12%,47149
2018,tennessee,Robertson,13%,12-13%,47147
2018,tennessee,Roane,14%,13-14%,47145
2018,tennessee,Rhea,15%,14-15%,47143
2018,tennessee,Putnam,15%,14-15%,47141
2018,tennessee,Polk,14%,14-15%,47139
2018,tennessee,Pickett,14%,14-15%,47137
2018,tennessee,Perry,16%,15-16%,47135
2018,tennessee,Overton,15%,14-15%,47133
2018,tennessee,Obion,15%,14-15%,47131
2018,tennessee,Morgan,15%,14-15%,47129
2018,tennessee,Moore,13%,12-13%,47127
2018,tennessee,Montgomery,13%,13-14%,47125
2018,tennessee,Monroe,15%,15-16%,47123
2018,tennessee,Meigs,15%,14-15%,47121
2018,tennessee,Maury,13%,13-14%,47119
2018,tennessee,Marshall,13%,13-14%,47117
2018,tennessee,Marion,14%,14-15%,47115
2018,tennessee,Madison,14%,13-14%,47113
2018,tennessee,Macon,15%,14-15%,47111
2018,tennessee,McNairy,16%,15-16%,47109
2018,tennessee,McMinn,14%,14-15%,47107
2018,tennessee,Loudon,13%,12-13%,47105
2018,tennessee,Lincoln,14%,14-15%,47103
2018,tennessee,Lewis,14%,14-15%,47101
2018,tennessee,Lawrence,15%,14-15%,47099
2018,tennessee,Lauderdale,15%,15-16%,47097
2018,tennessee,Lake,15%,14-15%,47095
2018,tennessee,Knox,14%,13-14%,47093
2018,tennessee,Johnson,15%,15-16%,47091
2018,tennessee,Jefferson,13%,13-14%,47089
2018,tennessee,Jackson,16%,16-17%,47087
2018,tennessee,Humphreys,13%,13-14%,47085
2018,tennessee,Houston,15%,15-16%,47083
2018,tennessee,Hickman,14%,14-15%,47081
2018,tennessee,Henry,14%,14-15%,47079
2018,tennessee,Henderson,14%,14-15%,47077
2018,tennessee,Haywood,15%,14-15%,47075
2018,tennessee,Hawkins,14%,14-15%,47073
2018,tennessee,Hardin,14%,14-15%,47071
2018,tennessee,Hardeman,15%,14-15%,47069
2018,tennessee,Hancock,16%,16-17%,47067
2018,tennessee,Hamilton,13%,13-13%,47065
2018,tennessee,Hamblen,15%,14-15%,47063
2018,tennessee,Grundy,16%,16-17%,47061
2018,tennessee,Greene,14%,14-15%,47059
2018,tennessee,Grainger,14%,14-15%,47057
2018,tennessee,Giles,14%,13-14%,47055
2018,tennessee,Gibson,15%,14-15%,47053
2018,tennessee,Franklin,14%,13-14%,47051
2018,tennessee,Fentress,16%,16-17%,47049
2018,tennessee,Fayette,13%,12-13%,47047
2018,tennessee,Dyer,14%,14-14%,47045
2018,tennessee,Dickson,14%,13-14%,47043
2018,tennessee,DeKalb,14%,14-15%,47041
2018,tennessee,Decatur,14%,14-15%,47039
2018,tennessee,Davidson,13%,13-13%,47037
2018,tennessee,Cumberland,13%,13-14%,47035
2018,tennessee,Crockett,15%,15-15%,47033
2018,tennessee,Coffee,14%,13-14%,47031
2018,tennessee,Cocke,16%,15-16%,47029
2018,tennessee,Clay,17%,16-17%,47027
2018,tennessee,Claiborne,15%,14-15%,47025
2018,tennessee,Chester,14%,13-14%,47023
2018,tennessee,Cheatham,13%,12-13%,47021
2018,tennessee,Carter,15%,15-16%,47019
2018,tennessee,Carroll,14%,14-15%,47017
2018,tennessee,Cannon,14%,13-14%,47015
2018,tennessee,Campbell,15%,15-16%,47013
2018,tennessee,Bradley,14%,13-14%,47011
2018,tennessee,Blount,13%,13-13%,47009
2018,tennessee,Bledsoe,15%,14-15%,47007
2018,tennessee,Benton,15%,15-16%,47005
2018,tennessee,Bedford,14%,14-14%,47003
2018,tennessee,Anderson,14%,13-14%,47001
2018,south-dakota,Ziebach,17%,17-18%,46137
2018,south-dakota,Yankton,10%,9-10%,46135
2018,south-dakota,Walworth,10%,9-10%,46129
2018,south-dakota,Union,8%,8-9%,46127
2018,south-dakota,Turner,9%,9-9%,46125
2018,south-dakota,Tripp,11%,11-11%,46123
2018,south-dakota,Todd,19%,19-20%,46121
2018,south-dakota,Sully,9%,8-9%,46119
2018,south-dakota,Stanley,9%,8-9%,46117
2018,south-dakota,Spink,10%,9-10%,46115
2018,south-dakota,Sanborn,9%,9-9%,46111
2018,south-dakota,Roberts,12%,12-13%,46109
2018,south-dakota,Potter,9%,9-9%,46107
2018,south-dakota,Perkins,10%,10-10%,46105
2018,south-dakota,Pennington,10%,10-10%,46103
2018,south-dakota,Oglala Lakota,21%,21-22%,46102
2018,south-dakota,Moody,10%,10-11%,46101
2018,south-dakota,Minnehaha,9%,9-9%,46099
2018,south-dakota,Miner,9%,9-10%,46097
2018,south-dakota,Mellette,17%,17-17%,46095
2018,south-dakota,Meade,10%,9-10%,46093
2018,south-dakota,Marshall,9%,9-9%,46091
2018,south-dakota,McPherson,10%,10-10%,46089
2018,south-dakota,McCook,9%,9-9%,46087
2018,south-dakota,Lyman,13%,12-13%,46085
2018,south-dakota,Lincoln,8%,8-8%,46083
2018,south-dakota,Lawrence,9%,9-9%,46081
2018,south-dakota,Lake,9%,9-9%,46079
2018,south-dakota,Kingsbury,9%,8-9%,46077
2018,south-dakota,Jones,9%,9-10%,46075
2018,south-dakota,Jerauld,9%,8-9%,46073
2018,south-dakota,Jackson,15%,15-16%,46071
2018,south-dakota,Hyde,9%,9-10%,46069
2018,south-dakota,Hutchinson,9%,9-9%,46067
2018,south-dakota,Hughes,9%,9-10%,46065
2018,south-dakota,Harding,9%,9-10%,46063
2018,south-dakota,Hanson,9%,9-10%,46061
2018,south-dakota,Hand,8%,8-9%,46059
2018,south-dakota,Hamlin,9%,8-9%,46057
2018,south-dakota,Haakon,11%,11-11%,46055
2018,south-dakota,Gregory,11%,10-11%,46053
2018,south-dakota,Grant,9%,9-9%,46051
2018,south-dakota,Faulk,10%,9-10%,46049
2018,south-dakota,Fall River,10%,10-10%,46047
2018,south-dakota,Edmunds,9%,9-9%,46045
2018,south-dakota,Douglas,9%,9-9%,46043
2018,south-dakota,Dewey,16%,15-16%,46041
2018,south-dakota,Deuel,9%,9-9%,46039
2018,south-dakota,Day,10%,10-11%,46037
2018,south-dakota,Davison,10%,9-10%,46035
2018,south-dakota,Custer,9%,9-10%,46033
2018,south-dakota,Corson,18%,18-19%,46031
2018,south-dakota,Codington,9%,9-9%,46029
2018,south-dakota,Clay,11%,11-11%,46027
2018,south-dakota,Clark,10%,9-10%,46025
2018,south-dakota,Charles Mix,13%,12-13%,46023
2018,south-dakota,Campbell,10%,9-10%,46021
2018,south-dakota,Butte,10%,10-10%,46019
2018,south-dakota,Buffalo,19%,18-19%,46017
2018,south-dakota,Brule,10%,10-11%,46015
2018,south-dakota,Brown,9%,9-9%,46013
2018,south-dakota,Brookings,10%,9-10%,46011
2018,south-dakota,Bon Homme,9%,9-10%,46009
2018,south-dakota,Bennett,16%,15-16%,46007
2018,south-dakota,Beadle,10%,10-10%,46005
2018,south-dakota,Aurora,8%,8-9%,46003
2018,south-carolina,York,12%,12-12%,45091
2018,south-carolina,Williamsburg,15%,15-16%,45089
2018,south-carolina,Union,14%,14-15%,45087
2018,south-carolina,Sumter,14%,14-14%,45085
2018,south-carolina,Spartanburg,14%,14-14%,45083
2018,south-carolina,Saluda,14%,13-14%,45081
2018,south-carolina,Richland,13%,13-14%,45079
2018,south-carolina,Pickens,13%,13-14%,45077
2018,south-carolina,Orangeburg,15%,15-16%,45075
2018,south-carolina,Oconee,14%,13-14%,45073
2018,south-carolina,Newberry,14%,13-14%,45071
2018,south-carolina,Marlboro,16%,15-16%,45069
2018,south-carolina,Marion,16%,16-16%,45067
2018,south-carolina,McCormick,13%,13-13%,45065
2018,south-carolina,Lexington,13%,12-13%,45063
2018,south-carolina,Lee,16%,16-16%,45061
2018,south-carolina,Laurens,15%,14-15%,45059
2018,south-carolina,Lancaster,13%,13-14%,45057
2018,south-carolina,Kershaw,13%,13-14%,45055
2018,south-carolina,Jasper,15%,15-16%,45053
2018,south-carolina,Horry,14%,13-14%,45051
2018,south-carolina,Hampton,14%,14-14%,45049
2018,south-carolina,Greenwood,15%,14-15%,45047
2018,south-carolina,Greenville,13%,12-13%,45045
2018,south-carolina,Georgetown,14%,13-14%,45043
2018,south-carolina,Florence,14%,14-14%,45041
2018,south-carolina,Fairfield,15%,14-15%,45039
2018,south-carolina,Edgefield,12%,12-13%,45037
2018,south-carolina,Dorchester,13%,13-13%,45035
2018,south-carolina,Dillon,16%,16-17%,45033
2018,south-carolina,Darlington,14%,14-15%,45031
2018,south-carolina,Colleton,15%,15-16%,45029
2018,south-carolina,Clarendon,15%,15-15%,45027
2018,south-carolina,Chesterfield,15%,15-16%,45025
2018,south-carolina,Chester,14%,14-15%,45023
2018,south-carolina,Cherokee,15%,15-15%,45021
2018,south-carolina,Charleston,13%,13-13%,45019
2018,south-carolina,Calhoun,13%,13-14%,45017
2018,south-carolina,Berkeley,13%,13-13%,45015
2018,south-carolina,Beaufort,12%,11-12%,45013
2018,south-carolina,Barnwell,15%,14-15%,45011
2018,south-carolina,Bamberg,15%,15-15%,45009
2018,south-carolina,Anderson,14%,13-14%,45007
2018,south-carolina,Allendale,16%,16-17%,45005
2018,south-carolina,Aiken,13%,13-13%,45003
2018,south-carolina,Abbeville,14%,14-15%,45001
2018,rhode-island,Washington,11%,11-12%,44009
2018,rhode-island,Providence,13%,13-14%,44007
2018,rhode-island,Newport,11%,11-11%,44005
2018,rhode-island,Kent,12%,12-12%,44003
2018,rhode-island,Bristol,11%,11-11%,44001
2018,pennsylvania,York,12%,11-12%,42133
2018,pennsylvania,Wyoming,12%,11-12%,42131
2018,pennsylvania,Westmoreland,11%,11-12%,42129
2018,pennsylvania,Wayne,12%,11-12%,42127
2018,pennsylvania,Washington,11%,11-12%,42125
2018,pennsylvania,Warren,12%,12-12%,42123
2018,pennsylvania,Venango,13%,12-13%,42121
2018,pennsylvania,Union,11%,11-12%,42119
2018,pennsylvania,Tioga,12%,12-13%,42117
2018,pennsylvania,Susquehanna,12%,12-12%,42115
2018,pennsylvania,Sullivan,12%,11-12%,42113
2018,pennsylvania,Somerset,12%,11-12%,42111
2018,pennsylvania,Snyder,12%,12-12%,42109
2018,pennsylvania,Schuylkill,12%,12-12%,42107
2018,pennsylvania,Potter,12%,12-13%,42105
2018,pennsylvania,Pike,11%,11-11%,42103
2018,pennsylvania,Philadelphia,14%,14-14%,42101
2018,pennsylvania,Perry,11%,11-11%,42099
2018,pennsylvania,Northumberland,12%,12-12%,42097
2018,pennsylvania,Northampton,11%,10-11%,42095
2018,pennsylvania,Montour,11%,11-11%,42093
2018,pennsylvania,Montgomery,10%,10-10%,42091
2018,pennsylvania,Monroe,12%,11-12%,42089
2018,pennsylvania,Mifflin,13%,13-13%,42087
2018,pennsylvania,Mercer,12%,12-12%,42085
2018,pennsylvania,McKean,13%,12-13%,42083
2018,pennsylvania,Lycoming,12%,12-13%,42081
2018,pennsylvania,Luzerne,12%,12-13%,42079
2018,pennsylvania,Lehigh,12%,11-12%,42077
2018,pennsylvania,Lebanon,11%,11-12%,42075
2018,pennsylvania,Lawrence,12%,12-13%,42073
2018,pennsylvania,Lancaster,11%,11-12%,42071
2018,pennsylvania,Lackawanna,12%,12-13%,42069
2018,pennsylvania,Juniata,12%,12-13%,42067
2018,pennsylvania,Jefferson,12%,12-13%,42065
2018,pennsylvania,Indiana,13%,12-13%,42063
2018,pennsylvania,Huntingdon,12%,12-12%,42061
2018,pennsylvania,Greene,12%,12-12%,42059
2018,pennsylvania,Fulton,12%,11-12%,42057
2018,pennsylvania,Franklin,11%,11-12%,42055
2018,pennsylvania,Forest,11%,11-11%,42053
2018,pennsylvania,Fayette,13%,13-13%,42051
2018,pennsylvania,Erie,13%,12-13%,42049
2018,pennsylvania,Elk,11%,11-12%,42047
2018,pennsylvania,Delaware,12%,11-12%,42045
2018,pennsylvania,Dauphin,12%,12-12%,42043
2018,pennsylvania,Cumberland,11%,10-11%,42041
2018,pennsylvania,Crawford,12%,12-13%,42039
2018,pennsylvania,Columbia,12%,12-13%,42037
2018,pennsylvania,Clinton,13%,12-13%,42035
2018,pennsylvania,Clearfield,12%,12-13%,42033
2018,pennsylvania,Clarion,13%,12-13%,42031
2018,pennsylvania,Chester,10%,10-11%,42029
2018,pennsylvania,Centre,12%,11-12%,42027
2018,pennsylvania,Carbon,12%,11-12%,42025
2018,pennsylvania,Cameron,12%,12-13%,42023
2018,pennsylvania,Cambria,12%,12-13%,42021
2018,pennsylvania,Butler,11%,11-11%,42019
2018,pennsylvania,Bucks,10%,10-11%,42017
2018,pennsylvania,Bradford,12%,12-13%,42015
2018,pennsylvania,Blair,12%,12-13%,42013
2018,pennsylvania,Berks,12%,12-12%,42011
2018,pennsylvania,Bedford,12%,12-13%,42009
2018,pennsylvania,Beaver,12%,11-12%,42007
2018,pennsylvania,Armstrong,12%,12-13%,42005
2018,pennsylvania,Allegheny,11%,11-12%,42003
2018,pennsylvania,Adams,11%,11-12%,42001
2018,oregon,Yamhill,12%,12-13%,41071
2018,oregon,Wheeler,13%,13-14%,41069
2018,oregon,Washington,11%,10-11%,41067
2018,oregon,Wasco,12%,12-13%,41065
2018,oregon,Wallowa,12%,12-13%,41063
2018,oregon,Union,13%,13-14%,41061
2018,oregon,Umatilla,13%,12-13%,41059
2018,oregon,Tillamook,12%,12-13%,41057
2018,oregon,Sherman,12%,12-13%,41055
2018,oregon,Polk,12%,12-13%,41053
2018,oregon,Multnomah,12%,11-12%,41051
2018,oregon,Morrow,12%,12-13%,41049
2018,oregon,Marion,13%,13-13%,41047
2018,oregon,Malheur,14%,13-14%,41045
2018,oregon,Linn,13%,13-13%,41043
2018,oregon,Lincoln,13%,13-13%,41041
2018,oregon,Lane,12%,12-13%,41039
2018,oregon,Lake,13%,13-14%,41037
2018,oregon,Klamath,13%,13-14%,41035
2018,oregon,Josephine,14%,14-15%,41033
2018,oregon,Jefferson,14%,14-14%,41031
2018,oregon,Jackson,13%,13-13%,41029
2018,oregon,Hood River,12%,12-12%,41027
2018,oregon,Harney,13%,13-13%,41025
2018,oregon,Grant,13%,12-13%,41023
2018,oregon,Gilliam,12%,12-13%,41021
2018,oregon,Douglas,13%,13-14%,41019
2018,oregon,Deschutes,12%,12-12%,41017
2018,oregon,Curry,13%,12-13%,41015
2018,oregon,Crook,13%,13-14%,41013
2018,oregon,Coos,14%,13-14%,41011
2018,oregon,Columbia,12%,12-13%,41009
2018,oregon,Clatsop,13%,12-13%,41007
2018,oregon,Clackamas,11%,11-12%,41005
2018,oregon,Benton,13%,12-13%,41003
2018,oregon,Baker,12%,12-13%,41001
2018,oklahoma,Woodward,12%,12-12%,40153
2018,oklahoma,Woods,12%,12-12%,40151
2018,oklahoma,Washita,13%,13-13%,40149
2018,oklahoma,Washington,14%,13-14%,40147
2018,oklahoma,Wagoner,13%,13-13%,40145
2018,oklahoma,Tulsa,12%,12-13%,40143
2018,oklahoma,Tillman,14%,14-15%,40141
2018,oklahoma,Texas,12%,12-13%,40139
2018,oklahoma,Stephens,14%,13-14%,40137
2018,oklahoma,Sequoyah,17%,17-18%,40135
2018,oklahoma,Seminole,16%,16-16%,40133
2018,oklahoma,Rogers,12%,12-13%,40131
2018,oklahoma,Roger Mills,13%,12-13%,40129
2018,oklahoma,Pushmataha,16%,15-16%,40127
2018,oklahoma,Pottawatomie,14%,14-15%,40125
2018,oklahoma,Pontotoc,15%,14-15%,40123
2018,oklahoma,Pittsburg,15%,14-15%,40121
2018,oklahoma,Payne,15%,14-15%,40119
2018,oklahoma,Pawnee,14%,14-14%,40117
2018,oklahoma,Ottawa,16%,16-17%,40115
2018,oklahoma,Osage,14%,14-15%,40113
2018,oklahoma,Okmulgee,15%,15-16%,40111
2018,oklahoma,Oklahoma,13%,13-13%,40109
2018,oklahoma,Okfuskee,16%,16-16%,40107
2018,oklahoma,Nowata,15%,15-16%,40105
2018,oklahoma,Noble,13%,12-13%,40103
2018,oklahoma,Muskogee,15%,15-15%,40101
2018,oklahoma,Murray,14%,13-14%,40099
2018,oklahoma,Mayes,16%,16-16%,40097
2018,oklahoma,Marshall,14%,14-15%,40095
2018,oklahoma,Major,12%,12-13%,40093
2018,oklahoma,McIntosh,16%,15-16%,40091
2018,oklahoma,McCurtain,16%,16-17%,40089
2018,oklahoma,McClain,12%,12-12%,40087
2018,oklahoma,Love,13%,13-13%,40085
2018,oklahoma,Logan,13%,13-13%,40083
2018,oklahoma,Lincoln,13%,13-14%,40081
2018,oklahoma,Le Flore,16%,15-16%,40079
2018,oklahoma,Latimer,16%,15-16%,40077
2018,oklahoma,Kiowa,15%,14-15%,40075
2018,oklahoma,Kingfisher,12%,12-12%,40073
2018,oklahoma,Kay,14%,14-14%,40071
2018,oklahoma,Johnston,15%,15-16%,40069
2018,oklahoma,Jefferson,15%,14-15%,40067
2018,oklahoma,Jackson,13%,13-14%,40065
2018,oklahoma,Hughes,15%,15-15%,40063
2018,oklahoma,Haskell,16%,16-16%,40061
2018,oklahoma,Harper,13%,12-13%,40059
2018,oklahoma,Harmon,13%,13-14%,40057
2018,oklahoma,Greer,13%,13-14%,40055
2018,oklahoma,Grant,12%,11-12%,40053
2018,oklahoma,Grady,13%,13-14%,40051
2018,oklahoma,Garvin,15%,14-15%,40049
2018,oklahoma,Garfield,13%,13-13%,40047
2018,oklahoma,Ellis,13%,13-14%,40045
2018,oklahoma,Dewey,14%,14-14%,40043
2018,oklahoma,Delaware,16%,16-17%,40041
2018,oklahoma,Custer,13%,13-14%,40039
2018,oklahoma,Creek,14%,13-14%,40037
2018,oklahoma,Craig,16%,15-16%,40035
2018,oklahoma,Cotton,14%,13-14%,40033
2018,oklahoma,Comanche,14%,13-14%,40031
2018,oklahoma,Coal,15%,15-16%,40029
2018,oklahoma,Cleveland,13%,13-13%,40027
2018,oklahoma,Cimarron,14%,13-14%,40025
2018,oklahoma,Choctaw,17%,16-17%,40023
2018,oklahoma,Cherokee,17%,17-17%,40021
2018,oklahoma,Carter,14%,14-14%,40019
2018,oklahoma,Canadian,12%,11-12%,40017
2018,oklahoma,Caddo,15%,15-15%,40015
2018,oklahoma,Bryan,15%,15-16%,40013
2018,oklahoma,Blaine,14%,13-14%,40011
2018,oklahoma,Beckham,13%,13-13%,40009
2018,oklahoma,Beaver,12%,12-13%,40007
2018,oklahoma,Atoka,15%,15-16%,40005
2018,oklahoma,Alfalfa,12%,12-12%,40003
2018,oklahoma,Adair,19%,19-20%,40001
2018,ohio,Wyandot,12%,12-12%,39175
2018,ohio,Wood,12%,12-12%,39173
2018,ohio,Williams,13%,12-13%,39171
2018,ohio,Wayne,12%,12-12%,39169
2018,ohio,Washington,13%,12-13%,39167
2018,ohio,Warren,10%,10-11%,39165
2018,ohio,Vinton,14%,13-14%,39163
2018,ohio,Van Wert,12%,12-13%,39161
2018,ohio,Union,11%,11-12%,39159
2018,ohio,Tuscarawas,12%,12-13%,39157
2018,ohio,Trumbull,13%,12-13%,39155
2018,ohio,Summit,12%,12-13%,39153
2018,ohio,Stark,13%,12-13%,39151
2018,ohio,Shelby,12%,11-12%,39149
2018,ohio,Seneca,12%,12-13%,39147
2018,ohio,Scioto,14%,14-15%,39145
2018,ohio,Sandusky,12%,12-13%,39143
2018,ohio,Ross,13%,13-14%,39141
2018,ohio,Richland,13%,12-13%,39139
2018,ohio,Putnam,11%,11-12%,39137
2018,ohio,Preble,12%,12-13%,39135
2018,ohio,Portage,12%,12-12%,39133
2018,ohio,Pike,14%,14-15%,39131
2018,ohio,Pickaway,12%,11-12%,39129
2018,ohio,Perry,13%,13-14%,39127
2018,ohio,Paulding,12%,12-12%,39125
2018,ohio,Ottawa,12%,11-12%,39123
2018,ohio,Noble,12%,12-12%,39121
2018,ohio,Muskingum,14%,13-14%,39119
2018,ohio,Morrow,12%,12-12%,39117
2018,ohio,Morgan,14%,14-15%,39115
2018,ohio,Montgomery,13%,13-14%,39113
2018,ohio,Monroe,13%,13-13%,39111
2018,ohio,Miami,12%,11-12%,39109
2018,ohio,Mercer,11%,11-12%,39107
2018,ohio,Meigs,14%,13-14%,39105
2018,ohio,Medina,11%,10-11%,39103
2018,ohio,Marion,13%,13-14%,39101
2018,ohio,Mahoning,13%,12-13%,39099
2018,ohio,Madison,11%,11-12%,39097
2018,ohio,Lucas,13%,13-14%,39095
2018,ohio,Lorain,12%,12-13%,39093
2018,ohio,Logan,12%,12-13%,39091
2018,ohio,Licking,12%,12-12%,39089
2018,ohio,Lawrence,14%,13-14%,39087
2018,ohio,Lake,11%,11-11%,39085
2018,ohio,Knox,12%,12-13%,39083
2018,ohio,Jefferson,13%,13-13%,39081
2018,ohio,Jackson,14%,14-15%,39079
2018,ohio,Huron,12%,12-13%,39077
2018,ohio,Holmes,12%,12-13%,39075
2018,ohio,Hocking,13%,13-14%,39073
2018,ohio,Highland,14%,13-14%,39071
2018,ohio,Henry,11%,11-12%,39069
2018,ohio,Harrison,13%,12-13%,39067
2018,ohio,Hardin,13%,13-13%,39065
2018,ohio,Hancock,12%,11-12%,39063
2018,ohio,Hamilton,13%,12-13%,39061
2018,ohio,Guernsey,14%,13-14%,39059
2018,ohio,Greene,12%,11-12%,39057
2018,ohio,Geauga,11%,11-11%,39055
2018,ohio,Gallia,14%,14-14%,39053
2018,ohio,Fulton,12%,11-12%,39051
2018,ohio,Franklin,13%,13-13%,39049
2018,ohio,Fayette,13%,13-13%,39047
2018,ohio,Fairfield,11%,11-12%,39045
2018,ohio,Erie,12%,12-12%,39043
2018,ohio,Delaware,10%,10-10%,39041
2018,ohio,Defiance,12%,12-13%,39039
2018,ohio,Darke,12%,12-13%,39037
2018,ohio,Cuyahoga,12%,12-12%,39035
2018,ohio,Crawford,13%,13-14%,39033
2018,ohio,Coshocton,13%,12-13%,39031
2018,ohio,Columbiana,13%,13-13%,39029
2018,ohio,Clinton,13%,12-13%,39027
2018,ohio,Clermont,12%,12-12%,39025
2018,ohio,Clark,13%,12-13%,39023
2018,ohio,Champaign,12%,12-12%,39021
2018,ohio,Carroll,13%,12-13%,39019
2018,ohio,Butler,12%,12-13%,39017
2018,ohio,Brown,13%,13-14%,39015
2018,ohio,Belmont,12%,12-13%,39013
2018,ohio,Auglaize,11%,11-12%,39011
2018,ohio,Athens,15%,15-16%,39009
2018,ohio,Ashtabula,13%,13-14%,39007
2018,ohio,Ashland,13%,12-13%,39005
2018,ohio,Allen,13%,13-13%,39003
2018,ohio,Adams,15%,14-15%,39001
2018,north-dakota,Williams,9%,9-9%,38105
2018,north-dakota,Wells,9%,9-9%,38103
2018,north-dakota,Ward,8%,8-9%,38101
2018,north-dakota,Walsh,10%,10-10%,38099
2018,north-dakota,Traill,9%,9-9%,38097
2018,north-dakota,Towner,10%,10-11%,38095
2018,north-dakota,Stutsman,9%,9-9%,38093
2018,north-dakota,Steele,9%,8-9%,38091
2018,north-dakota,Stark,8%,8-9%,38089
2018,north-dakota,Slope,9%,9-9%,38087
2018,north-dakota,Sioux,18%,18-19%,38085
2018,north-dakota,Sheridan,10%,10-11%,38083
2018,north-dakota,Sargent,9%,8-9%,38081
2018,north-dakota,Rolette,17%,16-17%,38079
2018,north-dakota,Richland,9%,9-9%,38077
2018,north-dakota,Renville,9%,9-9%,38075
2018,north-dakota,Ransom,9%,9-10%,38073
2018,north-dakota,Ramsey,9%,9-10%,38071
2018,north-dakota,Pierce,10%,10-11%,38069
2018,north-dakota,Pembina,9%,9-9%,38067
2018,north-dakota,Oliver,8%,8-9%,38065
2018,north-dakota,Nelson,9%,9-9%,38063
2018,north-dakota,Mountrail,10%,10-10%,38061
2018,north-dakota,Morton,9%,9-9%,38059
2018,north-dakota,Mercer,8%,8-9%,38057
2018,north-dakota,McLean,9%,9-9%,38055
2018,north-dakota,McKenzie,10%,9-10%,38053
2018,north-dakota,McIntosh,9%,9-10%,38051
2018,north-dakota,McHenry,9%,9-9%,38049
2018,north-dakota,Logan,9%,8-9%,38047
2018,north-dakota,LaMoure,9%,9-10%,38045
2018,north-dakota,Kidder,9%,9-9%,38043
2018,north-dakota,Hettinger,9%,9-10%,38041
2018,north-dakota,Griggs,9%,8-9%,38039
2018,north-dakota,Grant,10%,10-10%,38037
2018,north-dakota,Grand Forks,10%,10-10%,38035
2018,north-dakota,Golden Valley,10%,9-10%,38033
2018,north-dakota,Foster,9%,9-10%,38031
2018,north-dakota,Emmons,9%,9-10%,38029
2018,north-dakota,Eddy,10%,9-10%,38027
2018,north-dakota,Dunn,9%,9-9%,38025
2018,north-dakota,Divide,9%,9-9%,38023
2018,north-dakota,Dickey,9%,9-9%,38021
2018,north-dakota,Cavalier,8%,8-9%,38019
2018,north-dakota,Cass,9%,8-9%,38017
2018,north-dakota,Burleigh,9%,8-9%,38015
2018,north-dakota,Burke,10%,9-10%,38013
2018,north-dakota,Bowman,8%,8-9%,38011
2018,north-dakota,Bottineau,9%,9-9%,38009
2018,north-dakota,Billings,9%,8-9%,38007
2018,north-dakota,Benson,15%,15-16%,38005
2018,north-dakota,Barnes,9%,9-9%,38003
2018,north-dakota,Adams,9%,9-9%,38001
2018,north-carolina,Yancey,13%,13-14%,37199
2018,north-carolina,Yadkin,13%,13-14%,37197
2018,north-carolina,Wilson,13%,13-14%,37195
2018,north-carolina,Wilkes,14%,13-14%,37193
2018,north-carolina,Wayne,13%,13-14%,37191
2018,north-carolina,Watauga,14%,14-15%,37189
2018,north-carolina,Washington,14%,14-15%,37187
2018,north-carolina,Warren,15%,14-15%,37185
2018,north-carolina,Wake,11%,11-11%,37183
2018,north-carolina,Vance,15%,14-15%,37181
2018,north-carolina,Union,11%,11-11%,37179
2018,north-carolina,Tyrrell,14%,14-14%,37177
2018,north-carolina,Transylvania,12%,12-13%,37175
2018,north-carolina,Swain,16%,15-16%,37173
2018,north-carolina,Surry,13%,13-14%,37171
2018,north-carolina,Stokes,12%,12-13%,37169
2018,north-carolina,Stanly,12%,12-13%,37167
2018,north-carolina,Scotland,16%,15-16%,37165
